이탈여부,부양가족수,교육수준,총거래관계수,12개월비활성개월수,12개월고객접촉횟수,신용한도,회전잔액,1~4분기총이용금액변화,총거래금액,1~4분기거래횟수변화,나이그룹,수입,결혼여부_Married,결혼여부_Single,결혼여부_Unknown,카드등급_Gold,카드등급_Platinum,카드등급_Silver,성별_M
0.0,2,4,1,1,3,0.39177679882525696,-0.3726315789473684,0.714,0.26648617288725585,0.762,2,0,True,False,False,False,False,False,False
0.0,2,4,1,3,3,-0.3158883994126285,-0.895438596491228,0.778,0.4679945851866177,0.722,3,1,True,False,False,False,False,False,False
0.0,3,4,1,2,2,0.41409691629955947,0.8070175438596491,0.72,0.569715722297428,0.788,2,0,True,False,False,False,False,False,False
0.0,4,4,2,3,3,-0.28487518355359764,0.20842105263157895,0.728,0.26803326242506287,0.804,2,1,True,False,False,False,False,False,False
0.0,4,4,1,1,3,-0.13345080763582967,0.3080701754385965,0.812,-0.021659253529298008,0.634,2,1,False,True,False,False,False,False,False
0.0,5,4,2,3,3,-0.2785315712187959,0.09263157894736843,0.635,0.4602591374975827,0.455,2,1,True,False,False,False,False,False,False
0.0,3,1,1,4,3,-0.24704845814977974,0.43719298245614036,0.714,0.5600464126861342,0.74,2,0,False,True,False,False,False,False,False
0.0,2,0,1,1,1,-0.06837004405286344,0.14035087719298245,0.626,0.22858247921098435,0.833,1,1,False,True,False,False,False,False,False
0.0,4,4,2,2,2,-0.04734214390602056,0.5270175438596492,0.74,0.16399149100754207,0.684,2,0,True,False,False,False,False,False,False
0.0,0,1,1,2,3,3.520352422907489,0.7908771929824562,0.623,0.1063624057242313,0.735,0,0,False,False,True,False,False,True,False
0.0,0,0,1,2,2,-0.31483113069016155,-0.014736842105263158,0.847,0.5298781666988976,0.633,3,1,False,False,True,False,False,False,False
0.0,2,3,2,3,1,-0.2797063142437592,0.04070175438596491,0.622,0.055695223361052024,0.738,2,0,False,True,False,False,False,False,False
0.0,2,3,1,2,1,-0.2881644640234949,0.0,0.6,0.3972152388319474,0.745,2,1,True,False,False,False,False,False,False
0.0,2,4,2,1,1,0.3223494860499266,-0.1985964912280702,0.507,0.35931154515567587,0.64,2,3,False,True,False,False,False,False,True
0.0,4,3,2,2,2,-0.36542731277533036,-0.895438596491228,0.802,0.29394701218333014,1.114,2,0,True,False,False,False,False,False,False
0.0,2,4,1,1,3,-0.36542731277533036,-0.41403508771929826,0.68,-0.15470895378070007,0.86,2,2,False,True,False,False,False,False,True
0.0,3,2,1,2,2,-0.2644346549192364,0.18526315789473685,0.708,0.48539934248694644,0.976,3,1,False,True,False,False,False,False,False
0.0,4,0,1,2,1,-0.08458149779735682,-0.3087719298245614,0.731,0.16012376716302457,0.545,2,0,False,True,False,False,False,False,False
0.0,3,6,1,3,3,-0.3561820851688693,-0.24982456140350878,0.825,0.45175014503964417,0.865,3,1,True,False,False,False,False,False,False
0.0,2,3,2,3,1,1.0429368575624083,0.16210526315789472,0.84,0.1419454650937923,0.75,2,1,False,False,True,False,False,True,False
0.0,3,0,2,2,3,1.4329515418502203,-0.895438596491228,0.801,0.1744343453877393,0.767,3,4,True,False,False,False,False,False,True
0.0,1,4,2,3,1,0.6316593245227606,0.6596491228070176,0.524,0.40146973506091665,0.553,3,0,True,False,False,False,False,False,False
0.0,2,2,1,1,1,-0.21826725403817915,-0.3263157894736842,0.767,0.19880100560819958,0.633,3,1,False,False,True,False,False,False,False
1.0,3,2,5,3,2,-0.3633480176211454,-0.895438596491228,0.694,-0.40843163798104815,0.5,2,2,True,False,False,False,False,False,False
0.0,4,4,2,3,2,-0.2988546255506608,-0.009122807017543859,0.657,0.3894797911429124,0.818,2,1,False,True,False,False,False,False,False
0.0,3,2,2,3,0,0.028311306901615273,-0.061052631578947365,0.698,0.24946818797137885,0.929,1,1,True,False,False,False,False,False,False
0.0,2,0,2,3,1,-0.16751835535976506,0.25473684210526315,0.788,0.08431637981048153,1.111,2,1,True,False,False,False,False,False,False
0.0,3,3,1,2,3,0.10831130690161528,0.8708771929824561,0.493,0.46567395087990715,0.679,2,1,False,False,True,False,False,False,False
0.0,3,4,1,2,2,1.0714831130690161,-0.895438596491228,0.819,0.3531231870044479,0.653,3,5,True,False,False,False,False,False,True
1.0,2,4,2,3,3,-0.1279295154185022,-0.895438596491228,0.466,-0.5971765615935022,0.621,3,3,False,True,False,False,False,False,True
0.0,2,1,1,3,3,-0.15823788546255507,0.8708771929824561,0.597,0.3001353703345581,0.692,2,2,True,False,False,False,False,False,True
1.0,1,1,6,2,2,-0.36542731277533036,-0.895438596491228,0.706,-0.49700251402049894,0.531,1,1,True,False,False,False,False,False,False
0.0,2,5,1,3,2,-0.2646696035242291,0.06666666666666667,0.604,0.6126474569715722,0.791,2,3,False,True,False,False,False,False,True
0.0,5,0,2,3,2,-0.3609985315712188,-0.895438596491228,0.699,0.21775285244633533,0.786,3,1,False,True,False,False,False,False,False
0.0,3,6,1,1,3,0.9090161527165932,-0.3550877192982456,0.612,0.2715142138851286,0.757,1,0,False,True,False,False,False,False,False
0.0,4,0,2,3,2,-0.24422907488986784,0.20350877192982456,0.811,0.4300908915103462,0.743,2,1,False,True,False,False,False,False,False
0.0,2,4,1,3,2,2.3356240822320116,-0.2694736842105263,0.417,-0.17095339392767356,0.571,2,5,False,False,True,False,False,False,True
0.0,4,0,1,1,2,-0.3053157121879589,-0.19508771929824562,0.619,0.28273061303422936,0.714,2,1,True,False,False,False,False,False,True
0.0,4,4,1,3,1,0.24270190895741556,-0.895438596491228,0.619,0.2614581318893831,0.786,2,1,True,False,False,False,False,False,False
0.0,4,0,1,3,2,0.14179148311306902,-0.2919298245614035,0.708,0.5410945658479984,0.714,2,0,False,True,False,False,False,False,False
1.0,2,3,1,0,6,-0.36542731277533036,-0.895438596491228,0.608,-0.626958035196287,0.727,3,0,False,True,False,False,False,False,False
0.0,0,0,1,3,2,-0.36542731277533036,-0.3950877192982456,0.806,0.4641268613421002,0.951,1,1,False,True,False,False,False,False,False
0.0,2,4,2,3,2,-0.30977973568281936,-0.895438596491228,0.728,0.3682073099980661,0.642,2,1,True,False,False,False,False,False,False
1.0,4,2,6,2,2,0.0,0.24912280701754386,0.779,-0.6416553858054534,0.478,2,0,False,True,False,False,False,False,False
0.0,4,4,1,2,1,-0.30190895741556534,0.020350877192982456,0.702,0.6029781473602784,0.75,2,1,False,False,True,False,False,False,False
0.0,5,0,1,1,2,-0.2051101321585903,0.33052631578947367,0.954,0.4602591374975827,1.029,1,2,True,False,False,False,False,False,False
0.0,3,2,2,2,1,-0.2350660792951542,0.6835087719298245,0.581,0.32798298201508413,0.791,2,1,True,False,False,False,False,False,False
0.0,2,2,1,2,2,-0.36323054331864907,-0.3143859649122807,0.852,0.5809321214465287,0.661,2,1,True,False,False,False,False,False,False
1.0,0,0,5,3,3,-0.36542731277533036,-0.895438596491228,0.569,-0.5550183716882614,0.321,1,1,True,False,False,False,False,False,False
0.0,1,4,2,2,0,-0.301791483113069,0.09333333333333334,0.743,0.5612067298394895,0.714,3,2,False,True,False,False,False,False,False
0.0,2,4,2,3,1,-0.2740675477239354,-0.009824561403508772,0.497,0.3341713401663121,0.66,2,1,True,False,False,False,False,False,False
0.0,3,4,1,3,2,-0.0337151248164464,0.8708771929824561,0.682,0.017017984915877006,0.744,3,2,False,False,False,False,False,False,False
0.0,2,1,1,2,3,-0.23212922173274597,0.3270175438596491,0.693,0.29007928833881264,0.76,2,1,True,False,False,False,False,False,False
0.0,2,2,2,2,3,0.10361233480176212,0.5129824561403509,0.661,0.25913749758267257,0.608,3,2,True,False,False,False,False,False,False
0.0,5,1,1,3,2,-0.17116005873715126,-0.2575438596491228,0.832,0.34732160123767164,0.851,2,1,True,False,False,False,False,False,False
0.0,2,4,1,3,3,-0.18384728340675477,-0.895438596491228,0.77,0.3786501643782634,0.87,1,1,True,False,False,False,False,False,False
0.0,2,1,1,3,3,-0.27759177679882524,-0.18175438596491228,0.617,0.28234384064977763,0.791,2,0,True,False,False,False,False,False,False
0.0,1,4,1,6,3,-0.22085168869309837,0.2617543859649123,0.63,0.16051053954747632,0.609,1,1,False,True,False,False,False,False,True
0.0,3,4,1,3,1,-0.32422907488986785,-0.08421052631578947,0.748,0.4683813575710694,0.63,2,1,True,False,False,False,False,False,False
0.0,1,6,1,2,3,-0.2013509544787078,0.8666666666666667,0.731,0.3527364146199961,0.925,1,1,False,True,False,False,False,False,False
0.0,5,4,2,2,2,-0.3513656387665198,-0.2785964912280702,0.874,0.35041578031328563,0.792,2,1,False,True,False,False,False,False,False
0.0,4,4,1,1,3,0.32305433186490456,-0.895438596491228,0.806,0.30129568748791336,0.729,2,4,False,True,False,False,False,False,True
1.0,1,2,1,5,2,-0.11665198237885463,-0.895438596491228,0.596,-0.6493908334944885,0.731,3,1,False,True,False,False,False,False,False
0.0,3,4,1,2,2,-0.36542731277533036,-0.3101754385964912,0.635,0.41655385805453493,0.842,2,1,True,False,False,False,False,False,False
0.0,2,0,2,1,2,-0.3573568281938326,-0.895438596491228,0.81,0.30168245987236514,0.771,1,0,False,True,False,False,False,False,False
1.0,2,4,2,3,2,0.3526578560939794,-0.895438596491228,0.894,-0.3566041384645136,0.394,3,0,True,False,False,False,False,False,False
0.0,2,1,2,3,1,-0.2444640234948605,-0.28350877192982454,0.991,0.20382904660607232,1.111,1,1,False,True,False,False,False,False,False
0.0,3,0,2,3,3,-0.23894273127753304,0.12421052631578948,0.649,0.04873332044092052,0.805,2,1,True,False,False,False,False,False,False
1.0,0,4,2,3,2,0.531806167400881,-0.895438596491228,0.899,-0.3291432991684394,0.656,3,0,False,False,True,False,False,False,False
0.0,3,3,1,1,2,0.7224669603524229,-0.12421052631578948,0.661,0.4459485592728679,0.694,2,3,False,True,False,False,False,False,True
1.0,2,2,6,2,0,-0.36534508076358296,-0.895438596491228,0.89,-0.37400889576484236,0.913,1,4,True,False,False,False,False,False,True
0.0,3,6,2,1,1,0.3128340675477239,-0.1880701754385965,0.727,0.4912009282537227,0.745,2,0,True,False,False,False,False,False,False
0.0,4,2,2,4,1,-0.17151248164464022,-0.06947368421052631,1.01,0.5175014503964417,0.829,3,2,False,True,False,False,False,False,False
0.0,3,0,1,2,2,0.7871953010279001,-0.895438596491228,0.482,0.23786501643782634,0.591,2,4,False,False,True,False,False,False,True
0.0,1,3,1,3,3,-0.3387958883994126,-0.21894736842105264,1.049,0.3798104815316186,0.923,3,1,True,False,False,False,False,False,False
0.0,1,3,1,3,1,-0.24587371512481646,0.26526315789473687,0.565,0.22007348675304583,0.75,3,5,False,True,False,False,False,False,True
0.0,1,4,2,2,3,0.8486343612334801,-0.895438596491228,0.754,0.4637400889576484,1.071,2,3,True,False,False,False,False,False,True
0.0,4,4,2,1,1,-0.36542731277533036,-0.895438596491228,0.728,0.23012956874879134,0.708,2,2,False,True,False,False,False,False,False
0.0,3,3,2,1,2,-0.1697503671071953,0.47578947368421054,0.473,0.30941790756140014,0.925,2,2,False,True,False,False,False,False,False
0.0,3,3,2,6,1,-0.25985315712187956,-0.895438596491228,0.586,0.5043511893250822,0.765,2,0,False,False,True,False,False,False,False
0.0,3,1,2,2,2,-0.05744493392070485,0.743859649122807,0.943,0.49274801779152966,0.706,2,1,True,False,False,False,False,False,False
0.0,4,1,2,2,2,-0.13168869309838474,0.6547368421052632,0.671,0.3295300715528911,0.642,2,1,False,True,False,False,False,False,False
0.0,3,0,1,1,1,0.988898678414097,0.8708771929824561,0.787,0.24018565074453685,0.762,2,2,True,False,False,False,False,False,True
0.0,3,0,2,1,0,-0.2611453744493392,-0.44491228070175437,0.814,0.5855733900599497,0.765,2,1,False,True,False,False,False,False,True
1.0,3,4,2,2,3,-0.020323054331864904,-0.29543859649122806,0.839,-0.4010829626764649,0.733,1,0,True,False,False,False,False,False,False
0.0,3,1,2,2,1,0.9628193832599119,-0.895438596491228,0.538,0.1860375169212918,0.739,2,3,True,False,False,False,False,False,True
0.0,2,6,2,2,1,-0.32411160058737154,-0.27017543859649124,0.45,0.23167665828659834,0.574,1,3,False,True,False,False,False,False,True
0.0,3,1,2,3,2,-0.1856093979441997,-0.895438596491228,0.74,0.08122220073486754,1.0,1,1,False,False,True,False,False,False,False
0.0,3,6,2,6,3,0.049456681350954476,0.21894736842105264,0.669,0.20769677045058982,0.804,2,2,False,True,False,False,False,False,True
0.0,3,4,1,3,3,0.09997063142437591,0.10526315789473684,0.595,0.2877586540321021,0.702,2,2,False,True,False,False,False,False,False
1.0,1,1,5,2,6,-0.29133627019089575,-0.895438596491228,0.656,-0.4428543801972539,0.667,2,0,False,False,True,False,False,False,False
0.0,2,0,2,2,1,-0.15941262848751836,-0.895438596491228,0.646,0.11293753625991104,0.739,3,0,True,False,False,False,False,False,False
0.0,3,0,2,2,1,-0.2871071953010279,-0.1431578947368421,0.514,0.3612454070779346,1.077,2,1,False,True,False,False,False,False,False
0.0,4,3,2,2,3,-0.3140088105726872,-0.2912280701754386,0.839,0.44749564881067494,0.547,2,4,False,True,False,False,False,False,True
1.0,3,0,5,3,2,-0.3626431718061674,-0.895438596491228,0.602,-0.6188358151228003,0.312,3,1,False,False,True,False,False,False,False
0.0,2,0,1,3,3,-0.25820851688693097,0.04280701754385965,0.613,0.47031521949332816,0.787,1,2,False,True,False,False,False,False,False
0.0,3,1,2,2,2,-0.33245227606461086,-0.895438596491228,0.579,0.37516921291819766,0.512,3,1,False,True,False,False,False,False,False
0.0,4,1,1,1,0,-0.36542731277533036,-0.895438596491228,0.61,0.509379230322955,0.66,2,2,False,True,False,False,False,False,False
0.0,0,0,2,2,2,-0.2388252569750367,0.7733333333333333,1.033,0.32759620963063235,0.875,0,1,True,False,False,False,False,False,False
0.0,1,4,2,2,3,0.03923641703377386,-0.895438596491228,0.724,0.2761554824985496,1.0,1,2,False,True,False,False,False,False,False
0.0,3,2,2,1,3,-0.13345080763582967,0.3684210526315789,0.88,-0.02630052214271901,0.667,1,4,False,True,False,False,False,False,True
1.0,0,0,2,4,3,-0.31682819383259914,-0.895438596491228,0.902,-0.40533745890543416,0.75,3,2,False,True,False,False,False,False,False
0.0,2,4,2,3,3,-0.14214390602055801,0.5178947368421053,0.688,0.3194739895571456,0.694,1,0,True,False,False,False,False,False,False
1.0,4,3,6,3,2,-0.0897503671071953,0.8708771929824561,0.574,-0.5793850319087217,0.742,2,1,False,True,False,False,False,False,False
0.0,0,1,1,2,3,-0.27265785609397947,0.1431578947368421,0.533,0.20576290852833107,0.651,4,2,False,True,False,False,False,False,True
1.0,1,0,2,3,2,-0.1084287812041116,-0.3375438596491228,0.896,-0.3654999033069039,0.556,3,1,False,False,True,False,False,False,False
0.0,0,4,2,2,1,-0.27665198237885463,0.018245614035087718,0.814,0.4111390446722104,0.841,3,2,True,False,False,False,False,False,False
0.0,5,4,2,3,1,-0.2213215859030837,0.4631578947368421,0.757,0.23245020305550185,0.972,2,1,True,False,False,False,False,False,False
0.0,4,1,1,4,1,-0.2472834067547724,-0.895438596491228,0.788,0.12415393540901179,1.174,2,2,True,False,False,False,False,False,True
0.0,4,1,1,1,1,-0.14261380323054332,0.6750877192982456,0.644,0.5499903306903887,0.95,2,1,True,False,False,False,False,False,False
0.0,3,5,2,3,2,-0.21415565345080764,0.5971929824561404,0.814,0.6493908334944885,0.854,2,1,True,False,False,False,False,False,False
1.0,1,2,4,3,3,-0.3387958883994126,0.17192982456140352,0.874,-0.3948946045252369,0.452,3,1,True,False,False,False,False,False,False
0.0,2,2,1,3,3,-0.213215859030837,0.27017543859649124,0.726,0.4184877199767937,0.698,1,1,True,False,False,False,False,False,False
0.0,2,3,1,3,1,-0.33151248164464026,-0.19649122807017544,0.767,0.4691549023399729,0.673,3,1,False,True,False,False,False,False,False
0.0,1,5,2,2,1,1.738619676945668,-0.463859649122807,0.708,0.17482111777219106,0.717,2,0,True,False,False,False,False,False,False
0.0,0,0,1,2,0,1.0408223201174742,-0.07578947368421053,0.625,0.05105395474763102,0.745,3,3,False,True,False,False,False,False,True
0.0,3,4,2,2,3,-0.36542731277533036,-0.895438596491228,0.81,0.3979887836008509,0.909,2,1,False,True,False,False,False,False,False
0.0,3,3,2,3,3,0.2092217327459618,0.20842105263157895,0.899,-0.33649197447302265,0.733,2,2,False,True,False,False,False,False,False
1.0,4,4,2,4,3,-0.2318942731277533,0.8708771929824561,0.31,-0.7832140785147941,0.739,2,1,True,False,False,False,False,False,False
0.0,1,0,2,1,2,-0.1360352422907489,0.29473684210526313,0.537,0.15161477470508605,0.711,3,2,True,False,False,False,False,False,False
0.0,3,4,2,3,1,0.08798825256975036,-0.895438596491228,0.686,0.3616321794623864,0.667,2,1,True,False,False,False,False,False,False
0.0,2,5,1,3,3,-0.23600587371512483,0.2,0.894,0.4409205182749952,0.745,2,1,True,False,False,False,False,False,False
1.0,1,4,6,4,3,1.1483113069016153,0.863859649122807,0.433,-0.7023786501643783,0.647,4,3,False,True,False,False,False,False,True
0.0,5,0,1,1,3,-0.1965345080763583,0.24701754385964914,0.631,0.3299168439373429,0.739,2,1,True,False,False,False,False,False,False
1.0,5,4,2,3,3,-0.35770925110132157,-0.21473684210526317,0.864,-0.42467607812802166,1.217,2,1,True,False,False,False,False,False,False
0.0,2,1,2,2,2,-0.3183553597650514,-0.895438596491228,0.782,0.3987623283697544,0.784,2,1,False,True,False,False,False,False,False
0.0,2,6,1,4,2,-0.33644640234948603,-0.895438596491228,0.457,0.09901373041964803,0.667,3,1,True,False,False,False,False,False,False
0.0,3,4,1,1,3,0.03535976505139501,-0.1782456140350877,0.603,0.11139044672210405,0.686,2,1,False,False,True,False,False,False,False
0.0,3,1,1,1,1,-0.20076358296622615,0.8708771929824561,0.591,0.1957068265325856,0.864,1,1,True,False,False,False,False,False,False
0.0,4,4,1,2,1,-0.18466960352422906,0.4568421052631579,0.731,0.5097660027074067,0.725,2,2,False,True,False,False,False,False,False
1.0,4,0,1,2,3,3.520352422907489,-0.895438596491228,0.331,-0.657899825952427,0.355,2,0,False,True,False,True,False,False,False
0.0,1,1,1,5,1,-0.3040234948604993,-0.895438596491228,0.631,0.36627344807580736,0.84,1,1,False,True,False,False,False,False,False
0.0,2,2,2,3,2,-0.2811160058737151,-0.05473684210526316,0.507,0.4614194546509379,0.759,3,1,True,False,False,False,False,False,False
0.0,0,1,1,3,3,-0.2087518355359765,0.7985964912280702,0.805,0.5468961516147747,1.194,3,2,True,False,False,False,False,False,False
0.0,1,1,2,1,3,-0.20170337738619676,0.38105263157894737,0.674,0.3333977953974086,0.744,0,1,True,False,False,False,False,False,False
0.0,4,2,2,5,3,-0.3520704845814978,0.06947368421052631,0.995,0.45058982788628893,0.905,2,1,False,True,False,False,False,False,False
1.0,2,2,5,2,2,0.21298091042584436,-0.895438596491228,0.596,-0.7468574743763295,0.759,2,2,False,True,False,False,False,False,True
0.0,3,4,1,3,2,0.8058737151248164,0.2680701754385965,0.989,0.3009089151034616,0.706,1,1,False,False,False,False,False,True,True
0.0,2,1,2,6,2,-0.30355359765051393,-0.895438596491228,0.608,0.1427190098626958,0.857,1,1,False,True,False,False,False,False,False
0.0,2,1,1,2,2,-0.3438472834067548,-0.895438596491228,0.709,0.2838909301875846,0.634,2,2,True,False,False,False,False,False,False
0.0,4,1,1,3,1,-0.3304552129221733,0.030175438596491227,0.667,0.44324115258170566,0.755,1,1,True,False,False,False,False,False,False
1.0,2,3,1,3,3,0.5025550660792951,-0.895438596491228,0.782,-0.48578611487139817,0.515,3,0,False,True,False,False,False,False,False
0.0,4,2,2,3,3,2.3150660792951543,-0.14035087719298245,0.568,0.14310578224714757,0.643,2,4,True,False,False,False,False,False,True
1.0,3,1,2,3,3,-0.3094273127753304,0.11859649122807017,0.374,-0.6323728485786115,0.56,3,2,False,True,False,False,False,False,False
0.0,4,3,2,3,3,-0.36542731277533036,-0.895438596491228,0.721,0.2572036356604138,0.717,1,1,False,True,False,False,False,False,False
0.0,2,4,2,1,3,-0.29873715124816447,-0.1726315789473684,0.881,0.5561786888416167,0.735,2,0,True,False,False,False,False,False,False
0.0,1,1,1,2,3,0.12276064610866373,-0.028771929824561403,0.549,0.510926319860762,0.829,2,1,False,False,False,False,False,False,False
0.0,3,2,2,1,2,-0.1226431718061674,0.8708771929824561,0.612,0.4389866563527364,0.681,3,0,True,False,False,False,False,False,False
1.0,3,2,4,3,2,-0.33856093979442,-0.47789473684210526,0.63,-0.5704892670663315,0.481,3,1,False,False,True,False,False,False,False
1.0,5,2,2,3,2,-0.34220264317180615,-0.895438596491228,0.694,-0.6435892477277122,0.591,2,1,False,True,False,False,False,False,False
0.0,3,0,1,2,3,-0.14895741556534509,-0.256140350877193,0.665,0.20576290852833107,1.094,3,1,True,False,False,False,False,False,False
0.0,3,2,1,3,2,-0.3608810572687225,-0.895438596491228,0.685,0.30206923225681687,0.778,2,1,False,True,False,False,False,False,False
1.0,4,4,6,3,3,-0.3106020558002937,-0.895438596491228,0.845,-0.30129568748791336,0.586,2,1,True,False,False,False,False,False,False
0.0,2,4,1,2,1,0.1876064610866373,-0.895438596491228,0.577,-0.09824018565074454,0.551,1,3,False,True,False,False,False,False,True
0.0,2,3,2,3,0,-0.2204992657856094,0.23017543859649123,0.62,0.33533165731966735,1.083,3,2,True,False,False,False,False,False,True
0.0,4,2,2,2,2,1.042819383259912,-0.895438596491228,0.717,0.2997485979501064,0.886,2,3,True,False,False,False,False,False,True
1.0,3,4,2,3,3,0.5350954478707782,-0.7936842105263158,0.765,-0.5167279056275382,0.417,2,2,False,False,False,False,False,False,True
0.0,2,5,1,3,1,3.025080763582966,-0.07719298245614035,0.715,0.09553277895958229,0.882,2,4,True,False,False,False,False,False,True
0.0,3,4,1,2,1,0.29826725403817916,0.33263157894736844,0.618,0.3063237284857861,0.727,3,4,True,False,False,False,False,False,True
0.0,3,4,2,3,2,-0.31447870778267256,-0.43157894736842106,0.756,0.4142332237478244,0.929,3,2,True,False,False,False,False,False,False
0.0,4,3,1,2,3,-0.19676945668135096,0.8708771929824561,0.73,0.3461612840843164,0.6,1,2,True,False,False,False,False,False,False
0.0,2,4,2,2,1,0.26008810572687224,0.2694736842105263,0.573,0.4150067685167279,0.9,1,2,False,True,False,False,False,False,True
1.0,2,0,1,2,4,2.3295154185022025,-0.11228070175438597,0.62,-0.4111390446722104,0.281,3,5,False,False,False,False,False,False,True
0.0,1,4,1,2,1,-0.19759177679882525,0.062456140350877196,0.502,0.2111777219106556,0.745,1,1,False,True,False,False,False,False,False
1.0,0,1,2,6,2,1.0129809104258443,-0.895438596491228,0.876,-0.503190872171727,0.621,3,3,False,False,True,False,False,False,True
1.0,2,2,4,3,3,-0.27582966226138034,0.5810526315789474,0.648,-0.5766776252175595,0.583,2,1,False,True,False,False,False,False,False
1.0,0,3,2,1,2,-0.15130690161527166,0.8708771929824561,0.636,-0.5561786888416167,0.742,0,1,True,False,False,False,False,False,False
0.0,3,2,1,2,1,0.05615271659324523,-0.895438596491228,0.853,0.3678205376136144,0.75,1,2,True,False,False,False,False,False,False
0.0,2,0,1,3,3,-0.3216446402349486,-0.895438596491228,0.61,0.5766776252175595,0.776,2,2,False,False,True,False,False,False,False
0.0,1,2,2,3,2,-0.24481644640234948,0.04070175438596491,0.95,0.35080255269773736,0.766,2,3,True,False,False,False,False,False,True
0.0,3,4,1,3,3,0.3565345080763583,0.391578947368421,0.818,0.3419067878553471,0.667,2,1,False,True,False,False,False,False,False
1.0,2,0,2,3,2,-0.0568575624082232,0.8708771929824561,0.957,-0.38677238445175016,0.821,2,1,True,False,False,False,False,False,False
1.0,1,2,1,5,3,2.8641409691629955,-0.895438596491228,0.645,-0.6374008895764842,0.227,3,4,False,False,False,False,False,False,True
0.0,4,4,1,3,2,0.048634361233480174,0.5887719298245614,0.767,0.42158189905240767,0.696,2,4,True,False,False,False,False,False,True
1.0,3,5,6,4,3,-0.2936857562408223,-0.895438596491228,0.974,-0.46257977180429316,1.0,2,3,True,False,False,False,False,False,True
0.0,3,1,2,3,3,-0.3061380323054332,-0.895438596491228,0.494,0.4676078128021659,0.884,2,3,False,False,False,False,False,False,True
0.0,1,5,1,2,1,-0.12499265785609398,0.13263157894736843,0.653,0.33919938116418485,1.023,3,2,True,False,False,False,False,False,False
0.0,3,4,3,5,1,2.2214390602055802,0.7221052631578947,0.636,1.3072906594469156,0.627,2,4,True,False,False,False,False,False,True
0.0,2,3,2,1,3,-0.2634948604992658,0.2463157894736842,0.507,-0.047573003287565266,0.944,3,1,False,True,False,False,False,False,False
0.0,3,2,2,3,3,1.6009397944199706,-0.30526315789473685,0.888,1.7841810094759234,0.679,2,4,True,False,False,False,False,False,True
0.0,2,4,3,1,3,-0.1523641703377386,0.8708771929824561,0.878,1.3610520208857089,0.579,2,1,False,False,True,False,False,False,False
0.0,3,1,3,3,0,-0.19441997063142438,0.5901754385964912,0.79,1.3815509572616516,0.673,2,1,False,True,False,False,False,False,False
0.0,3,5,3,4,2,3.520352422907489,0.3726315789473684,0.665,1.4558112550763875,0.655,2,4,True,False,False,False,False,False,True
0.0,3,2,3,1,2,3.520352422907489,0.8708771929824561,0.814,1.3645329723457744,0.566,2,5,True,False,False,False,False,True,True
0.0,3,4,3,1,3,3.520352422907489,0.8133333333333334,0.77,1.492554631599304,0.719,3,5,False,True,False,True,False,False,True
0.0,3,4,3,3,2,0.3864904552129222,0.1880701754385965,0.715,1.5490233997292593,0.804,2,2,False,True,False,False,False,False,True
0.0,2,0,3,6,3,1.403230543318649,-0.08280701754385965,0.692,1.493714948752659,0.647,2,5,True,False,False,False,False,False,True
0.0,1,2,2,2,3,0.19676945668135096,0.6491228070175439,0.832,1.46741442660994,0.628,2,3,True,False,False,True,False,False,True
0.0,3,3,3,2,3,0.17961820851688692,0.14175438596491227,0.849,1.7571069425643009,0.508,2,1,True,False,False,False,False,False,False
0.0,3,2,3,3,2,1.9703964757709251,0.6596491228070176,0.921,1.8541868110616901,0.569,2,4,False,True,False,False,False,False,True
0.0,3,5,2,3,3,-0.3476064610866373,-0.002105263157894737,0.64,1.3355250435118933,0.818,3,2,True,False,False,False,False,False,True
0.0,3,1,3,1,2,-0.30108663729809104,0.09473684210526316,0.799,1.295687487913363,0.509,3,1,False,False,False,False,False,False,False
0.0,3,4,2,1,1,1.300323054331865,-0.895438596491228,0.706,1.411719203248888,0.638,2,3,False,True,False,False,False,False,True
0.0,2,1,3,1,1,3.5180029368575623,0.2729824561403509,0.883,1.6217366080061884,0.667,2,4,True,False,False,False,False,False,True
0.0,2,2,2,1,2,-0.2355359765051395,0.30666666666666664,0.696,1.5884741829433378,0.571,1,2,False,True,False,False,False,False,False
0.0,1,4,2,1,2,0.025374449339207048,0.16842105263157894,0.709,1.3463546702765423,0.689,2,4,False,False,True,False,False,False,True
0.0,3,0,2,3,1,1.4136857562408223,0.3656140350877193,0.889,1.5176948365886676,0.673,2,0,False,True,False,False,False,False,False
0.0,3,4,2,2,1,0.1884287812041116,-0.2119298245614035,0.703,1.3672403790369367,0.586,2,1,True,False,False,False,False,False,True
0.0,4,2,2,3,2,1.3436710719530103,-0.062456140350877196,0.597,1.3815509572616516,0.467,2,1,True,False,False,True,False,False,False
0.0,4,0,3,2,2,0.06930983847283406,0.36701754385964913,0.94,1.4113324308644364,0.618,3,1,False,True,False,False,False,False,False
0.0,1,2,3,2,2,-0.13251101321585904,0.6947368421052632,0.659,1.1730806420421582,0.744,4,1,False,True,False,False,False,False,False
0.0,0,1,3,2,2,0.7578267254038179,-0.18456140350877193,0.697,1.3161864242893058,0.654,3,2,False,True,False,False,False,False,True
0.0,4,1,3,3,3,-0.24187958883994126,-0.895438596491228,0.835,1.654999033069039,0.596,2,1,True,False,False,False,False,False,False
